text,place
220226indd 81 2992014 50405 µµ διαδίκτυο web 20 web x0 κεφαλαιο 9εφαρμογές πληροφορικήςα΄ γενικού λυκείου 82 1984 υλοποιείται πρώτο dns domain name system υπολογιστές ταυτοποιούνται διεύθυνσή πλέον τέλος δημιουργία παγκόσμιου ιστού τιμ μπερνερςλι tim bernerslee ευρωπαϊκό κέντρο πυρη νικών ερευνών cern 1990 έδωσε ώθηση ταχύ τατη εξάπλωση διαδικτύου 1990 παύει λειτουργία arpanet 1991 αίρε εικόνα 93 ιεραρχία dns ται κάθε περιορισμός χρήση διαδικτύου 92 δομή υπηρεσίες διαδικτύου διαδίκτυο αποτελεί δίκτυο συνδεδεμένων δικτύων αυτό σημαίνει ότι κάθε υπολογιστής θέλει συνδεθεί διαδίκτυο συνδέεται «απευθείας» αλλά μέσω δικού δικτύου αυτό μπορεί είναι παράδειγμα δίκτυο παρόχου υπηρεσιών διαδικτύου χρησιμοποιεί δίκτυο περιλαμβάνει μόνο υπολογιστές αλλά συσκευές διασύνδεσης όπως hubs δρομολογητές κά επίσης πλέον διαδίκτυο δέονται άλλες «έξυπνες» συσκευές όπως κινητά τηλέφωνα βασική αρχή λειτουργίας διαδικτύου είναι δυνατότητα επικοινωνίας δύο οποιωνδήποτε συνδεδεμένων υπολογιστικών συ στημάτων οποία εκτός ότι βρίσκονται συνήθως φορετικά δίκτυα έχουν διαφορετικά τεχνικά χαρακτηριστικά επιτευχθεί αυτή επικοινωνία περισσότερα γράμματα διαδίκτυο ακολουθούν μοντέλο πελάτηεξυ πηρετητή σύμφωνα αυτό υπολογιστήςπελάτης ζητάει υπηρεσία άλλος υπολογιστής εξυπηρετητής παρέχει αυτή υπηρεσία πελάτης ζητάει εξυπηρετηθεί εκτέλεση συγκε κριμένης εργασίας όπως παράδειγμα προβολή πα ρουσίασης prezi ή κατέβασμα βίντεο λόγο αυτό ξεκινάει επικοινωνία αφού γίνει σύνδεση θέτει αίτημά εξυπηρετητή εξυπηρετητής ενεργοποιείται επεξεργάζεται αίτημα σειρά προτεραιότητας δέχε ται πολλά παρόμοια αιτήματα κάθε στιγμή αναλόγως ικα νοποιεί ή κάνει σειρά άλλες απαραίτητες ενέργειες εικόνα 94 πάντα διαθέσιμα παγκόσμιο ιστό κλικ ποντικιού,IN
240363bookindb 65 18102021 24825 µµ 18102021 24825 µµ 66 βροχή κατηγορίες βροχών χιόνι χιονόλυτο χαλάζι καταιγίδεςπώς σχηματίζονται κατακρημνίσματα υετός precipitation στάδιο σωρείτου ή ανάπτυξης καταιγίδας ώριμο στάδιο στάδιο διάλυσης καταιγίδας ή στάδιο άκμονα κεφάλαιο αυτό εξετάζουμε παρουσία νερού μορφή υδρατμών σταγονιδίων ή πα γοκρυστάλλων ατμόσφαιρα παρουσία νερού υδρατμών επηρεάζει έντονα τεωρολογικές διεργασίες διότι εξαιτίας μεγάλης θερμοχωρητικότητάς λανθάνουσας θερ μότητας όπως είδαμε κεφάλαιο «θερμοκρασία αέρα» νερό αποτελεί μεγάλη «αποθήκη θερμότητας ενέργειας επομένως» κάτω κατάλληλες συνθήκες μπορεί δοθεί αέρια μάζα περιέχει προκαλώντας σημαντικές ταβολές βάση φυσικές διεργασίες μά θουμε μπορούμε εκτιμούμε πότε περιμένουμε σχηματισμό ομίχλης πότε βροχή πότε χιόνι ή χαλάζι επόμενα κεφάλαια δούμε πόσο σημα ντική είναι υγρασία συμπεριφορά αερίων μαζών κεφάλαιο αυτό δούμε εφαρμογή αυτών μάθαμε κεφάλαιο «θερμοκρασία αέρα» όσον αφορά αδιαβατική συμπίεση εκτόνωση κατακόρυφη θερμοβαθμίδα μορφές νερού ατμόσφαιρα νερό συναντάται τρεις μορφές στερεά υγρή αέρια εικόνα 40 φύση ατμόσφαιρα τρεις αυτές μορφές παίρνουν μέρος μετε ωρολογικές διεργασίες εικόνα 41 παρουσία είναι πολύ σημαντική μετεωρολογικά φαι νόμενα όπως είδαμε κεφάλαιο «θερμοκρασία αέρα» διαδικασίες δεξιά εικόνας 40 πήξη συμπύκνωση εξάχνωση καταναλώνουν ενέργεια λανθάνουσα θερμότητα διαδικασίες αριστερά τήξη υγροποίηση στερεοποίη ση αποδίνουν λανθάνουσα θερμότητα χαρακτη ριστικό παράδειγμα κρύο είναι εντονότερο όταν λιώνουν χιόνια ενώ όταν χιονίζει είναι λιγότερο μαλακώνει υγρή μορφή νερό συναντάται βροχή ορισμένες κατηγορίες σύννεφων στερεά μορφή εμφανίζεται χιόνι χαλάζι πάγος παγοκρύσταλλοι άλλα είδη σύννεφων αέρια μορφή είναι αόρατο μορφή υδρατμών ατμόσφαιρα μορφές νερού στερεα εξάχνωση υγρη αερια τήξη πήξη εξάτμιση συμπύκνωση χιόνι στερεοποίηση βροχή ατμός εικόνα 40 τρεις μορφές νερού ιστοσελί δα department of atmospheric sciences university of illinois urbanachampain σύννεφα χιόνι βροχή εικόνα 41 τρεις μορφές νερού ατμόσφαιρα ιστοσελίδα department of atmospheric sciences university of illinois urbanachampain εξάτμισηκύκλος νερού ατμόσφαιρα όπως είδαμε παραπάνω νερό εξατμίζεται μορφή υδρατμών αέρα ανυψώνεται επιφάνεια γης αιτία εξάτμισης είναι θερμοκρασία ήλιου οποία παρέχει απαι τούμενη ενέργεια διαδικασία αυτή ταχύτητα εξάτμισης εξαρτάται θερμο κρασία μέγεθος ελεύθερης επιφάνειας φυσά αέρας απομακρύνει υδρατμούς σχηματίζονται ώστε θέση πάρουν άλλοι εντονότερη εξάτμιση εμφανίζεται επάνω μεγάλες σχετικά θερμές επιφάνειες νερού,IN
240255 bookindb 100 21102021 103827 πµ 21102021 103827 πµ λογοτεχνια προσχολικης ηλικιας παραμυθι 101 εικ 18 νηπιαγωγός εξηγεί εικόνες παραμυθιού ριο ύπαρξη ή όχι μουσικής υπόκρουσης κίνηση παιδιών ταυτόχρονα ακρόαση γι’ αυτό είναι σκόπιμο αναφερθούμε αμέσως τρία αυτά στοιχεία59 α διακοπές διήγηση παιδιά διακρίνονται τάση παρεμβαίνουν αφήγηση παίρνοντας λόγο ανοίγοντας παρενθέσεις πολλές φορές άσχετες υπόθεση παραμυθιού αποτέλεσμα αποσπάται προσοχή καλό είναι οποιεσδήποτε απόψεις ή εμπειρίες παιδιών εκφράζονται τέλος αφήγησης τακτική μεταδίδει παιδί αρχές σωστής συνομιλίας χωρίς ταυτόχρονα αποσπάται προσοχή μερικοί ωστόσο υποστηρίζουν ότι «ανώδυνες» παιδικές παρεμβάσεις συντελούν εμπλουτισμό μυθιού νέα στοιχεία ψυχολογική ωρίμανση παιδιού αφού αυτόν τρόπο επιβεβαιώνεται ότι εμπειρία είναι σχετική αφήγηση πλευράς παιδαγωγού ενδέχεται ανοίγονται παρενθέσεις ερμηνεία άγνωστων λέξεων ή διεξοδική ανάλυση ορισμένων σκηνών αντιμετώπιση τέτοιων ενδεχομένων κρίνεται σκόπιμη αρχής αντικατάσταση άγνωστων λέξεων συνώνυμες αποφυγή ατέλειωτων λεπτομερειών,IN
220204 anaptixi efarmogon tetradioindb 53 2862016 43930 µµ 53 6 εισαγωγη προγραμματισμο 62 δραστηριότητες ασκήσεις δτ1 παρακάτω αλγόριθμος αποτελεί τμήμα δομημένου προγράμματος γράψεις αλγόριθμο σχεδιασμένο αρχές δομημένου προγραμματισμού εκτελεί ίδιες λειτουργίες αρχη συνθήκη1 επαναλαβε εντολή 2 συνθήκη3 εντολή4 πήγαινε τέλος εντολή5 τελοςαν τελοςεπαναληψης τελος δτ2 σχεδίασε διάγραμμα δείχνει διάφορες λειτουργίες σχέσεις ανά αυτές λειτουργίες πρόγραμμα συγκεντρώνει επεξεργάζε ται δεδομένα προβλήματος δραστηριότητας δτ1 πρώτου κεφαλαίου τετραδίου έρευνα sos ρατσισμός πρόβλημα αυτό περιλαμβάνει συγκέντρωση απαντήσεων επεξερ γασία παρουσίαση μορφή πίνακα αποτελεσμάτων όλες χώρες ευρωπαϊκής ένωσης προγραμματιστικό περιβάλλον εργαστηρίου σχολείου δε1 προγραμματιστικό περιβάλλον εκτελέσετε έτοιμο πρόγραμμα κάνετε αλλαγές συντάκτη εντολή μεταγλωττίσετε σημει ώσετε λάθη διορθώσετε ουσιαστικά επαναφέρετε πρόγραμμα αρχική μορφή τελικά πάρετε αποτελέσματα τετράδιό αντιμετωπίστε παρακάτω προβλήματα δς1 καταγράψεις κατάλογο ονόματα κυρίως βασικά χαρακτηριστικά γλωσσών προγραμματισμού συγκεκριμένα κάθε γλώσσα προγραμματισμού καταγράφεις όνομά διάφορες εκδόσεις είδος δραστηριο τήτων οποία χρησιμοποιείται διάδοσή προσωπικούς υπολογιστές είδος προγραμματισμού υποστηρίζει παράδειγμα αντικειμενο στραφή οπτικό οδηγούμενο γεγονότα δημιουργία καταλόγου ανατρέξεις βιβλία όποια άλλη πηγή έχεις διαθέσιμη σ τ ν τ α ξ σ τ ε ρ γ α σ τ ρ σ τ σ π τ 54,IN
220127oikonomikh theoriafinalindd 114 22114 1058 am iii οικονομικό αποτέλεσμα θέση ισορροπίας επιχείρησης όρο οικονομικό αποτέλεσμα επιχείρησης εννοούμε κέρδος ή ζημιά προκύπτει συνολικά έσοδα αφαιρέσουμε συνολικό κόστος κέρδος συνολικά έσοδα συνολικό κόστος ή tr tc διαφορά μεταξύ συνολικών εσόδων συνολικού κόστους είναι θετική επιχείρηση έχει κέρδος διαφορά είναι αρνητική επιχείρηση έχει ζημιά κέρδος επιχείρησης μπορεί υπολογιστεί άλλο τρόπο έσοδο ανά μονάδα προϊό ντος δηλαδή μέσο έσοδο ar αφαιρέσουμε κόστος ανά μονάδα προϊόντος δηλαδή μέσο συνολικό κόστος atc βρίσκουμε κέρδος ανά μονάδα προϊόντος γινόμενο ανά μονάδα προϊόντος κέρδους συνολικό αριθμό μονάδων πωλούνται q δίνει κέρδος επιχείρησης ar atc · q δεδομένα πινάκων 61 62 μπορούμε κατασκευάσουμε πίνακα 63 υπολογίσουμε οικονομικό αποτέλεσμα επιχείρησης κάθε επίπεδο ποσότητα παραγωγής πίνακας 63 οικονομικό αποτέλεσμα επιχείρησης μονάδες προϊόντος q συνολικά έσοδα tr συνολικό κόστος tc κέρδος tr · tc 0 1 2 3 4 5 6 7 8 9 10 0 20 40 60 80 100 120 140 160 180 200 10 35 53 67 77 85 95 110 128 153 183 10 15 13 7 3 15 25 30 32 27 17 όπως φαίνεται πίνακα 63 όταν επιχείρηση παράγει μονάδα προϊόντος έχει ζημιά 15 ευρώ αυξήσει παραγωγή δύο μονάδες προϊόντος μειώνει ζημιά 13 ευρώ επιχείρηση αρχίζει εμφανίζει κέρδος όταν παράγει 4 μονάδες προϊόντος αντικειμενικός σκοπός επιχείρησης είναι μέγιστο κέρδος παράδειγμα πί νακα 63 αυτό επιτυγχάνεται όταν επιχείρηση παράγει 8 μονάδες προϊόντος κέρδος γίνεται 32 ευρώ όσο χρονικό διάστημα τιμή αγορά παραμένει σταθερή 20 ευρώ συμφέρει επιχείρηση συνεχίσει παράγει 8 μονάδες προϊόντος γιατί μεγιστοποιεί κέρδος περίπτωση αυτή επιχείρηση βρίσκεται θέση ισορροπίας 115,IN
24058401indd 157 1112016 33926 µµ νίκου κούνδουρου μετάφραση ιδίου σωτηρίας ματζίρη βέρα κρούσκα ανδρέα ζησιμάτο ρίκα γαλάνη νίκο βρεττό γιώργο λέφα νίκο κολοβό γρηγόρη μήττα ● 19861987σε σκηνοθεσία σπύρος ευαγγελάτος μετάφραση σπύρος ευαγγελάτος σκηνικά – κοστούμια γιώργος πάτσας μουσική διδασκαλία λουκάς καρυτινός χορογραφίες γιάννης φλερύ ηλίας ασπρούδης αστυνομικός νικήτας αστρινάκης ματτίας αντώνης θεοδωρακόπουλος μακίθ βέρα κρούσκα τζένη ● καλοκαίρι 1993 «όπερα πεντάρας» ανέβηκε ξανά σκηνοθεσία ζυλ ντασσέν μεγάλο καστ ηθοποιών μετάφραση παύλος μάτεσις σκηνικά κοστούμια γιώργος γαβαλάς χορογραφία βαγγέλης σειληνός έπαιξαν λάκης λαζόπουλος κώστας καζάκος καριοφυλλιά καραμπέτη πέμη ζούνη μελίνα μποτέλη χρήστος στέργιογλου μάνος βακούσης νατάσα μανίσαλη αντώνης λουδάρος ● 2005 δημοτικό περιφερειακό θέατρο πάτρας πρωταγωνιστή γιάννη μπέζο τάνια τρύπη 2009 «η όπερα πεντάρας» ανεβαίνει απόδοσησκηνοθεσία θέμη μουμουλίδη ηθοποιούς καρυοφυλλιά καραμπέτη στέλιο μάινα ρένια λουιζίδου αλέξανδρο μπουρδούμη πρωταγωνιστικούς ρόλους πολλούς άλλους εκλεκτούς ηθοποιούς ● 2010 «όπερα πεντάρας» ανεβαίνει «παλλάς» αναγνωρισμένο σκηνοθέτη πρωτοστάτη πειραματικού θεάτρου robert wilson παράστα ση άψογα σχεδιασμένων σκηνών κινηματογραφική ατμόσφαιρα ● 2016 όπερα πεντάρας ανεβαίνει “παλλάς” σκηνοθεσία γιάννη χουβαρ δά χρήστος λούλης μακχήθ καρυοφυλλιά καραμπέτη κυρία πίτσαμ άγγελος παπαδημητρίου κύριος πίτσαμ λυδία φωτοπούλου τζέννυ νίκος κα ραθάνος αφηγητής αστυνόμος μπράουν νάντια κοντογεώργη πόλλυ κίκα γεωργίου λούσυ παραστάσεις θεατρικών ομάδων πειραματικών σκηνών τοπικών θιάσων θεατρι κών εργαστηρίων σχολών πηγές μεγάλη μουσική βιβλιοθήκη ελλάδος σύλλογος «οι φίλοι μουσικής» wwwmmborggr ελληνική θεαμάτων httpwwwelltheagrwwwmusicpapergr αυγή κώστας γεωργουσόπουλος 158,IN
100238 bookindb 113 2322021 11908 µµ 2322021 11908 µµ δυσάρεστος δυστυχισμένος α β γ δ ε ζ θ λ μ ν ξ π ρ σ τ υ φ χ ψ γερός μπορείς σηκώσεις βαριά πράγματα γερός αδύναμος όταν θόρυβος είναι δυνατός ακούγεται πολύ όταν πονοκέφαλος είναι δυνατός αισθάνεσαι πολύ έντονα όταν αέρας είναι δυνατός φυσάει γρήγορα έντονα όταν κάτι είναι δυνατό μπορεί γίνει ροζαλία» σκεφτόταν αθηνά «είναι δυνατό βρεθεί πιθανό αδύνατο όταν σφίγγεις κάτι δυνατά σφίγγεις μεγάλη δύναμη όταν μιλάς δυνατά δίνεις πολλή ένταση φωνή δύναμη δυναμώνω δυνατός δυσάρεστος δυσάρεστη δυσάρεστο επίθετο δυσάρεστοι δυσάρεστες δυσάρεστα όταν κάτι είναι δυσάρεστο νέα στενοχωρεί ή σ’ ενοχλεί ήταν πολύ δυσάρεστα κώστα o καιρός χάλασε εκδρομή μπορούσε γίνει ευχάριστος δυσάρεστος δύση ουσιαστικό όταν έχουμε δύση ηλίου ήλιος φεύγει τέλος μέρας έρχεται νύχτα δύση είναι τέσσερα σημεία ορίζοντα όταν κάτι βρίσκεται ή κινείται δύση είναι δυτικό δύση θέλεις μάθεις έγινε εκδρομή κώστα ψάξε λέξεις απότομος εκδρομή επιμένω κακοκαιρία ακυρώνω πρόγραμμα σέβομαι δυσκολεύομαι ρήμα δυσκολεύτηκα δυσκολευτώ δύσκολος δυσκολία ουσιαστικό δυσκολίες δύσκολος δύσκολος δύσκολη δύσκολο επίθετο δύσκολοι δύσκολες δύσκολα όταν κάτι είναι δύσκολο μπορείς καταλάβεις ή κάνεις χωρίς κόπο o κώστας στραμπούληξε πόδι ήταν δύσκολο περπατήσει εύκολος o κώστας δυσκολευόταν περπάτημα περπατούσε δυσκολία o νίκος είδε ότι κώστας περπατούσε δύσκολα ανησύχησε δύσκολος δυστύχημα ουσιαστικό δυστυχήματα δυστύχημα είναι πολύ «έγινε σοβαρό ατύχημα σοβαρό δυστύχημα εθνική οδό σκοτώθηκαν πέντε άτομα» είπε θείος τάκης δυστυχώς δυστυχισμένος δυστύχημα δυστυχία ουσιαστικό δυστυχισμένος δυστυχισμένος δυστυχισμένη δυστυχισμένο μετοχή δυστυχισμένοι δυστυχισμένες δυστυχισμένα όταν είσαι δυστυχισμένος είσαι πολύ λυπημένος επειδή συνέβη κάτι δυσάρεστο ευτυχισμένος χαρούμενος νιώθεις δυστυχία δυστύχημα δυστυχώς δυστυχισμένος 114,IN
240018indb 63 15102021 121438 µµ 15102021 121438 µµ τεχνικο σχεδιο 64 2 κάλυμμα εδράνου σχήμα 834 3 οδηγός ατράκτου σχήμα 835 4 διπλό στήριγμα σχήμα 836 5 εξάρτημα σχήμα 837 86 υπομνηματα σχεδιων όπως αναφέρθηκε κεφάλαιο 1 υπομνήματα όπως τεχνικό σχέδιο έτσι μηχανολογικό γράφονται κάτω δεξιά χαρτιού σχεδίασης είναι τυποποιημένα σύμφωνα din 28 κλίμακα χρησιμοποιείται είναι 11 περιλαμβάνει παρακάτω 1 τίτλος σχεδίου πλοίο φορτίου χύδην 2 όνομα εταιρείας ναυπηγεία σκαραμαγκά 3 αριθμός σχεδίου 100 4 κλίμακα σχεδίου 150 5 αντικείμενο σχεδίου μέση τομή 6 όνομα σχεδιαστή ν αλεξανδρής 7 όνομα μελετητή δ πουλόπουλος 8 όνομα ελεγκτή δ κούρος 9 ημερομηνία σχεδίασης 14800 όνομα μελετητή δ πουλόπουλος όνομα ελεγκτή δ κούρος τίτλος σχεδίου πλοίο φορτίου χύδην κλίμακα σχεδίου 150 αντικείμενο σχεδίου μέση τομή ναυπηγεία σκαραμαγκά αριθμός σχεδίου 100 όνομα σχεδιαστή ημερομηνία σχεδίασης ν αλεξανδρής 14800,IN
240632indb 148 842021 14917 µµ 842021 14917 µµ 149 δυτικη ευρωπηη θεση δ ευρωπης παγκοσμια αγορα τουρισμου εικόνα 517 βερολίνο μοντέρνα πολυκατοικία ιδιαίτερο ενδιαφέρον εδώ παρουσιάζουν κτίριο reichstag κατασκευασμένο γυαλί ναός κάιζερ γουλιέλμου τέλη 19ου ανάκτορο charlottenburg 16951790 πρωσικό ανάκτορο σήμερα στεγάζει πινακοθήκη μουσείο ανάκτορο humbolt αρχές 19ου πύλη βρανδεμβούργου 17881791 εμπνευσμένη προπύλαια παρθενώνα αθήνας όπερα 1743 κλασσικό ρυθμό πινακοθήκη gemoldegalerie μουσείο pergamon πλούσια συλλογή αρχαιότητες γνωστότερα αψίδα περγάμου μεταφέρθηκε ομώνυμη αρχαία πόλη καθεδρικός ναός αγίου νικολάου 14ου15ου γοτθικό ρυθμό ζωολογικός κήπος βερολίνου κρατικό μουσείο πρωσικών πολιτιστικών θησαυρών εθνική πινακοθήκη εθνολογικό φολκλορικό μουσείο αιγυπτιακό μουσείο άριθμα πάρκα πλατείες 148,IN
210066indb 99 6112018 105906 πµ οὗτοι ζῶντες ἀποθανόντες ζηλωτοί ἁμαρτάνειν ἀνθρώπους ὄντας οἴομαι θαυμαστόν νε επέδειξε θαυμαστή ψυχραιμία § 141 ρηματικά επίθετα σχηματίζουν σύνταξη α προσωπική· λειτουργούν κοινά επίθετα φασὶ ψυχὴν ἀνθρώπου εἶναι ἀθάνατον κατηγορούμενο πάντα μοι φαίνεται μεγάλα θαυμαστά κατηγορούμενο κάλλιόν ἐστιν ἀντὶ θνητοῦ σώματος ἀθάνατον δόξαν ἀντικαταλλάξασθαι επιθετικοί προσδιορισμοί τοῦδε πολέμου δῆμος αὐτῶν ἐξεδίωξε δυνατούς αντικείμενο κῆρυξ ἀθηναίων ἀκούσας ἀπῆλθεν ἄπρακτος επιρρ κατηγορούμενο τρόπου νε θέματα ήταν βατά κατηγορούμενο β απρόσωπη· παράγονται κυρίως αμετάβατα ρήματα απαντούν ουδέτερο γένος ενικού κυρίως αριθμού συνοδεύονται ρήμα ἐστὶ δοτική προσωπική ενεργούντος προσώπου ποιητικό αίτιο όταν δηλώνεται πρόσωπο ενεργεί λαμβάνονται απρόσωπες εκφράσεις 1 χωρίς υποκείμενο· είναι συνηθισμένη μορφή περίπτωση αυτή ρηματικά επίθετα ισοδυναμούν δυνατόν ἄξιόν απαρέμφατο ἆρ᾽ βιωτὸν ἡμῖν ἐστιν διεφθαρμένου σώματος ἄξιόν βιοῦν· ἡμῖν δοτ προσωπική ενερ γούντος προσώπου ἐνόμισαν ἀβίωτον εἶναι ἀδύνατονἀνάξιον εἶναι ζῆν 2 υποκείμενο απαρέμφατο ή δευτερεύουσα πρόταση ἐδόκει δυνατὸν εἶναι χειμῶνος ὄντος στρατεύειν y απαρέμφατο θαυμαστὸν πῶς λανθάνομεν ἔχοντες κρατίστην ἐπιστημῶν y πλάγια ερωτηματική πρόταση θαυμαστὸν τούτων ἐνεθυμήθησαν y αιτιολογική πρόταση νε αδύνατον ξενυχτήσω b ρηματικα επιθετα τέος § 142 ρηματικά επίθετα τέος δηλώνουν ότι πρέπει ή είναι ανάγκη γίνει αυτό σημαίνει ρήμα οποίο παράγονται κατηγορητέον πραγμάτων τούτων ἐστίν ἴσως ἡμῖν ἀρκτέον ἡμῖν γνωρίμων πρέπει αρχίσουμε § 143 ρηματικά επίθετα τέος σχηματίζουν σύνταξη α προσωπική· έτσι συντάσσονται όσα ρηματικά επίθετα τέος παράγονται μεταβατικά ρήματα δέχονται αντικείμενο αιτιατική σύνταξη αυτή εξαίρεται υποκείμενο πρέπει πάθει ότι δηλώνει οικείο ρήμα γι᾽ αυτό ρηματικό επίθετο έχει παθητική σημασία ὠφελητέα σοι πόλις ἐστί δεῖ ὠφελεῖσθαι πόλιν σοῦ h πόλη πρέπει ωφελείται σένα 100,IN
100016coverindd 1 27102022 111118 πµ 27102022 111118 πµ 01 000000 0 10 0016 0,IN
240281 bookindb 82 25072023 154331 25072023 154331 τοξικολογία ανακεφαλαίωση 83 δηλητηριάσεις οικιακό περιβάλλον είναι συχνές απορρυπαντικά όταν λαμβάνονται στόματος προκα λούν ήπια συμπτώματα γαστρεντερικό σύστημα οποία παρέρ χονται γρήγορα σοβαρότερες θεωρούνται δηλητηριάσεις απορρυ παντικά πλυντηρίου ρούχων πιάτων περιέχουν αποσκληρυντικά νερού οποία δεσμεύουν ασβέστιο αίματος κατιονικά απορρυπαντικά έχουν διαβρωτική δράση δέρμα βλεννογό νους ληφθούν στόματος προκαλούν παράλυση αναπνευ στικών μυών ασφυξία λευκαντικά κύριο αντιπρόσωπο χλωρίνη είναι διαβρω τικά δέρμα βλεννογόνους εισπνοή ατμών χλω ρίου εκδηλώνονται συμπτώματα αναπνευστικής δυσχέρειας πνευμο νικό οίδημα βάμμα ιωδίου είναι πολύ τοξικό αντισηπτικό ενώ οργα νικά δεσμευμένο ιώδιο ιωδιούχος ποβιδόνη έχει πολύ μικρότερη τοξικό τητα υδραργυρικά αντισηπτικά χρησιμοποιούνται αντισηπτικά δέρματος κύριο αντιπρόσωπο mercurochrome απορρόφησή γαστρεντερικό είναι μικρή έτσι τοξικότητά είναι μικρό τερη εκείνη ανόργανων αλάτων υδραργύρου ναφθαλίνη οξεία δηλητηρίαση προκαλεί μεθαιμοσφαιριναι οδηγεί κυάνωση αναπνευστική δυσχέρεια σοβαρότερη δηλητηρίαση ναφθαλίνη αφορά άτομα εκείνα εμφανίζουν ανε πάρκεια ενζύμου g6pd οποία εκδηλώνουν αιμολυτική κρίση δηλητηριάσεις φάρμακα παρατηρούνται αρκετά συχνά οικιακό περιβάλλον οφείλονται συνήθως απόπειρες αυτοκτονίας σπανιότερα ατυχήματα αρκετά σπάνια εγκληματικές ενέργειες ήπιες δηλητηριάσεις μικρών παιδιών λήψη δισκίων φαρμάκων οποία έχουν παραπέσει ή φυλάσσονται πλημμελώς εκλαμβάνονται καραμέλες παρατηρούνται αρκετά συχνά πλέον συχνά εμπλεκό μενα φάρμακα είναι διάφορα ηρεμιστικά υπνωτικά φάρμακα βενζο διαζεπινικά παράγωγα κυρίως ασπιρίνη παρακεταμόλη αμέσως ακολουθούν διάφορα καρδιολογικά φάρμακα,IN
240123indb 267 14102019 1512 268 κεφαλαιο 6 • κωνικές φιάλες δοκιμαστικοί σωλήνες πωματίζονται πώματα αυτά • ελέγχεται αυτόκλειστο στάθμη νερού μπαίνουν θάλαμό κωνικές φιάλες δοκιμαστικοί σωλήνες γάλα • κλείνεται μπαίνει λειτουργία αυτόκλειστο στρόφιγ ατμού παραμένει ανοικτή μέχρι θερμοκρασία ανέβει 100°c • περιμένουμε λίγα λεπτά μέχρι κορεσθεί θάλαμος ατμό οπότε κλείνει στρόφιγγα ατμού • περιμένουμε μέχρι θερμοκρασία ανέβει 121°c γάλα παραμένει θερμοκρασία αυτή 20 min • κλείνει διακόπτης ρεύματος αυτόκλειστου αναμονή μέχρι θερμόμετρο δείξει θερμοκρασία 100°c • ανοίγει ελαφρά στρόφιγγα ατμού επιτραπεί είσο δος αέρα θάλαμο αργό ρυθμό • όταν πίεση θάλαμο φτάσει πίεση περιβάλλοντος ανοίγει καπάκι αυτόκλειστου • λίγο όταν κρυώσουν αρκετά κωνικές φιάλες δοκιμαστικοί σωλήνες βγαίνουν θάλαμο τοποθετούνται ράφια • αμέσως έξοδο γάλακτος αυτόκλειστο γίνεται παρατήρηση χρώματός οποίο πρέπει είναι ελαφρώς καστανό • μερικοί δοκιμαστικοί σωλήνες 12 κωνικές φιάλες επωάζονται 30°c 15 ημέρες δείγματα επωάστηκαν πρέπει παρατηρείται οποιαδήποτε οπτική ή άλλη οργανοληπτι κή αλλοίωση • γίνεται μέτρηση ολικής μεσόφιλης χλωρίδας ομχ γάλα κτος παραπάνω δοκιμαστικών σωλήνων φιαλών οποία πρέπει είναι μηδενική οποιοδήποτε άλλο αποτέλεσμα πρέπει συζητηθεί επισκεψη μοναδα επεξεργασιας γαλακτος σκοπός σκοπός είναι δουν μαθητές εγκαταστάσεις εξοπλισμό,IN
240271 bookindb 193 7122021 10322 µµ 7122021 10322 µµ 193 ακτινολογικές προβολές σπονδυλικής στήλης ✂ φύλλο εργασίας 45 λοξή προβολή αμσς ονοματεπώνυμο………………………………………………………………………… ημερομηνία……………………………………………………………………………… 1 παρακάτω ακτινογραφία εκτέλεση προβολής μέσο οβελιαίο επίπεδο σώματος σχηματίζει γωνία 45° ακτινολογική κασέτα αιτιολόγησε απάντηση 2 επικέντρωση λοξή προβολή αμσς γίνεται α α4 ύψος θυρεοειδή χόνδρου γ γωνία κάτω γνάθου β α1 δ α6 3 πρόσθια λοξή προβολή αμσς χρησιμοποιούμε α 15° κεφαλική κλίση λυχνίας β 15° ουραία κλίση λυχνίας γ προβολή είναι ορθογωνιακή δ 12° κεφαλική κλίση λυχνίας 4 οπίσθια λοξή προβολή αμσς δίνουμε α 15° κεφαλική κλίση λυχνίας β 15° ουραία κλίση λυχνίας γ προβολή είναι ορθογωνιακή δ 12° ουραία κλίση λυχνίας 5 σημείωσε σ σωστό ή λ λάθος παρακάτω πρόταση σ λ πρόσθια λοξή προβολή αμσς χρησιμοποιείται α δ 6 συμπλήρωσε κενά παρακάτω πρόταση σωστή λοξή ακτινογραφία αμσς μεσοσπονδύλια τρήματα απεικονίζονται απεικόνιση 194,IN
